Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 1 Attacking Losses,Team 2 Attacking Wins,Team 2 Attacking Losses,Team 1 Agents,Team 2 Agents
Haven,MeshTek,おにいちゃんといっしょ！,13,6,5,2,4,8,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Neon"
Ascent,おにいちゃんといっしょ！,eArth bArce lAz,2,13,1,11,2,1,"Cypher,Sova,Omen,Jett,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,Team Z,Crest Gaming ZST,5,13,1,5,8,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Raze,Cypher,Omen,Jett"
Haven,おにいちゃんといっしょ！,eArth bArce lAz,13,6,9,3,3,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Lotus,Team Z,Crest Gaming ZST,13,15,8,6,9,5,"Breach,Omen,Neon,Fade,Clove","Raze,Killjoy,Viper,Omen,Fade"
Ascent,MeshTek,Qルトガ,7,13,3,5,8,4,"Sova,Killjoy,Reyna,Omen,Harbor","Cypher,Sova,Omen,Neon,Deadlock"
Haven,Team Z,Crest Gaming ZST,11,13,4,8,5,7,"Breach,Cypher,Sova,Omen,Neon","Cypher,Viper,Jett,Skye,Astra"
Haven,MeshTek,Qルトガ,7,13,5,7,6,2,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Neon"
Sunset,FAV gaming,Sengoku Gaming,7,13,2,10,3,5,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Ascent,FAV gaming,Sengoku Gaming,5,13,3,3,10,2,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,FAV gaming,Sengoku Gaming,13,11,7,5,6,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Sunset,LOUD GC,Team Liquid Brazil,15,17,9,7,10,6,"Breach,Raze,Cypher,Sova,Omen","Breach,Raze,Cypher,Omen,KAY/O"
Haven,LOUD GC,Team Liquid Brazil,13,9,9,3,6,4,"Cypher,Sova,Omen,Yoru,Iso","Killjoy,Viper,Omen,Jett,Skye"
Bind,LOUD GC,Team Liquid Brazil,12,14,3,10,4,9,"Raze,Cypher,Brimstone,Skye,Deadlock","Raze,Cypher,Viper,Brimstone,Skye"
Abyss,LOUD GC,Team Liquid Brazil,7,13,2,10,3,5,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Icebox,Team Focus,CryZen,9,13,4,8,5,5,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Jett,KAY/O"
Icebox,SPACEGLID3RS,IAPEsports,8,13,7,5,8,1,"Sova,Killjoy,Viper,Jett,Clove","Sova,Killjoy,Viper,Jett,Neon"
Icebox,Team GMask,DSYRE Academy,8,13,5,7,6,3,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Sage,Jett"
Icebox,GMBLERS Esports,1000rr club,4,13,3,9,4,1,"Sova,Killjoy,Viper,Sage,Jett","Sova,Viper,Reyna,Jett,Chamber"
Bind,1000rr club,KHORE GAMING,11,13,4,8,5,7,"Raze,Cypher,Brimstone,Yoru,Fade","Raze,Sova,Viper,Yoru,Clove"
Icebox,1000rr club,DSYRE Academy,6,13,4,8,5,2,"Sova,Killjoy,Viper,Jett,Yoru","Sova,Killjoy,Viper,Sage,Jett"
Icebox,Team Focus,bazinga esports,13,7,4,4,3,9,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Reyna,Jett"
Icebox,GMBLERS Esports,CryZen,15,13,10,4,9,5,"Sova,Killjoy,Viper,Reyna,Jett","Sova,Killjoy,Viper,Jett,KAY/O"
Icebox,IAPEsports,Team GMask,10,13,6,5,8,4,"Sova,Killjoy,Viper,Reyna,Jett","Sova,Killjoy,Viper,Jett,Gekko"
Haven,Qルトガ,eArth bArce lAz,14,10,4,8,2,10,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Haven,MeshTek,おにいちゃんといっしょ！,14,10,8,4,6,6,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Neon"
Lotus,おにいちゃんといっしょ！,eArth bArce lAz,11,13,7,5,8,4,"Breach,Omen,Neon,Fade,Clove","Breach,Raze,Killjoy,Omen,Fade"
Lotus,MeshTek,Qルトガ,10,14,6,6,8,4,"Breach,Cypher,Omen,Neon,Fade","Breach,Omen,Chamber,Neon,Fade"
Ascent,Qルトガ,おにいちゃんといっしょ！,14,10,7,5,5,7,"Cypher,Sova,Omen,Neon,Deadlock","Cypher,Sova,Omen,Jett,Deadlock"
Ascent,MeshTek,eArth bArce lAz,16,8,6,6,2,10,"Sova,Killjoy,Reyna,Omen,Harbor","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Sengoku Gaming,Crest Gaming ZST,12,14,4,9,5,8,"Breach,Cypher,Sova,Omen,Neon","Cypher,Viper,Jett,Skye,Astra"
Bind,Sengoku Gaming,Crest Gaming ZST,13,11,3,9,2,10,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Cypher,Brimstone,Jett,Skye"
Ascent,Sengoku Gaming,Crest Gaming ZST,10,13,5,7,6,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,FAV gaming,Team Z,5,13,1,5,8,4,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,FAV gaming,Team Z,8,13,4,8,5,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,MIBR GC,Team Liquid Brazil,13,10,4,8,2,9,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Cypher,Viper,Brimstone,Skye"
Sunset,MIBR GC,Team Liquid Brazil,9,13,2,8,5,7,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Omen,KAY/O"
Haven,AfroGames eSports,Tropa do 99,4,13,4,8,5,0,"Breach,Sova,Killjoy,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Haven,Demons PUG,Stellae Gaming Academy,15,13,7,7,6,8,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Abyss,LRNJ,timberknick,13,6,3,4,2,10,"Cypher,Sova,Jett,Yoru,Astra","Cypher,Sova,Yoru,Astra,Iso"
Sunset,UNIDUNITE,PANCADAO,10,13,4,8,5,6,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Ascent,Atlanta Esports,DRACC,13,7,4,4,3,9,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,Neon"
Lotus,MIBR GC,Team Liquid Brazil,13,4,8,4,0,5,"Raze,Killjoy,Viper,Omen,Fade","Raze,Brimstone,Omen,Fade,Deadlock"
Ascent,Atlanta Esports,UNIDUNITE,10,13,4,7,6,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Curralzinho Wolves,Tropa do 99,13,11,8,4,7,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,LRNJ,AfroGames eSports,13,3,2,2,1,11,"Raze,Viper,Brimstone,Skye,Deadlock","Raze,Viper,Brimstone,Skye,Gekko"
Lotus,Demons PUG,DRACC,13,10,9,3,7,4,"Breach,Raze,Cypher,Omen,Fade","Cypher,Omen,Neon,Gekko,Iso"
Sunset,LOUD GC,TBS GC,13,11,2,10,1,11,"Breach,Raze,Cypher,Omen,Deadlock","Cypher,Sova,Omen,KAY/O,Neon"
Haven,LOUD GC,TBS GC,14,12,8,5,7,6,"Cypher,Sova,Omen,Yoru,Iso","Cypher,Sova,Omen,Yoru,Iso"
Lotus,LOUD GC,TBS GC,12,14,6,7,7,6,"Raze,Cypher,Omen,KAY/O,Deadlock","Breach,Cypher,Omen,Neon,Fade"
Abyss,VOID (EU),Tani Susano,13,7,6,2,5,7,"Sova,Jett,Astra,Harbor,Gekko","Cypher,Sova,Jett,Astra,KAY/O"
Lotus,MeshTek,おにいちゃんといっしょ！,6,18,3,9,9,3,"Breach,Cypher,Omen,Neon,Fade","Breach,Omen,Neon,Fade,Clove"
Ascent,Qルトガ,eArth bArce lAz,10,14,4,8,6,6,"Cypher,Sova,Omen,Neon,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,MeshTek,おにいちゃんといっしょ！,10,14,1,11,3,9,"Sova,Killjoy,Reyna,Omen,Harbor","Cypher,Sova,Omen,Jett,Deadlock"
Lotus,Qルトガ,eArth bArce lAz,13,12,9,3,9,4,"Breach,Omen,Chamber,Neon,Fade","Breach,Raze,Killjoy,Omen,Fade"
Haven,MeshTek,おにいちゃんといっしょ！,12,13,6,6,7,6,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Neon"
Haven,Qルトガ,eArth bArce lAz,12,13,2,10,3,10,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Ascent,Sengoku Gaming,IGZIST,13,11,7,5,6,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Crest Gaming ZST,ブリムの野望チャンネル,13,3,9,3,0,4,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,Team Z,BLUE BEES.ESP,13,10,5,7,3,8,"Breach,Omen,Neon,Fade,Clove","Breach,Omen,Neon,Fade,Clove"
Haven,FAV gaming,Team SEIBI,13,3,9,3,0,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Sova,Killjoy,Omen,Neon"
Haven,Team Z,ESR Selection,13,6,5,2,4,8,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Astra,Neon"
Sunset,Reignite Lily,IGZIST,1,13,1,11,2,0,"Cypher,Sova,Omen,KAY/O,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Ascent,Sengoku Gaming,DBesports,13,3,10,2,1,3,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,Iso"
Ascent,Chrysalis,Team SEIBI,4,13,3,9,4,1,"Cypher,Sova,Omen,Yoru,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,CLANUS,BLUE BEES.ESP,5,13,1,11,2,4,"Cypher,Sova,Omen,KAY/O,Clove","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,MeshTek,eArth bArce lAz,11,13,4,8,5,7,"Breach,Cypher,Omen,Neon,Fade","Breach,Raze,Killjoy,Omen,Fade"
Ascent,Qルトガ,おにいちゃんといっしょ！,13,11,6,6,5,7,"Cypher,Sova,Omen,Neon,Deadlock","Cypher,Sova,Omen,Jett,Deadlock"
Haven,MeshTek,eArth bArce lAz,8,16,3,9,7,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Haven,Qルトガ,おにいちゃんといっしょ！,17,7,9,3,4,8,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Lotus,Qルトガ,おにいちゃんといっしょ！,14,10,8,4,6,6,"Breach,Omen,Chamber,Neon,Fade","Breach,Omen,Neon,Fade,Clove"
Ascent,MeshTek,eArth bArce lAz,18,6,8,4,2,10,"Sova,Killjoy,Reyna,Omen,Harbor","Cypher,Sova,Omen,Jett,KAY/O"
Lotus,おにいちゃんといっしょ！,eArth bArce lAz,15,9,8,4,5,7,"Breach,Omen,Neon,Fade,Clove","Breach,Raze,Cypher,Omen,Fade"
Ascent,MeshTek,Qルトガ,8,16,0,12,4,8,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Neon,Deadlock"
Haven,おにいちゃんといっしょ！,eArth bArce lAz,10,14,6,6,8,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Lotus,MeshTek,Qルトガ,13,12,8,5,7,5,"Breach,Cypher,Omen,Neon,Fade","Breach,Omen,Chamber,Neon,Fade"
Ascent,おにいちゃんといっしょ！,eArth bArce lAz,13,11,7,5,6,6,"Cypher,Sova,Omen,Jett,Deadlock","Cypher,Sova,Omen,Jett,KAY/O"
Haven,MeshTek,Qルトガ,9,15,4,8,7,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Haven,BC SWELL,Crest Gaming ZST,8,13,5,4,9,3,"Breach,Cypher,Sova,Omen,Neon","Cypher,Viper,Jett,Skye,Astra"
Lotus,BC SWELL,Crest Gaming ZST,13,15,7,7,8,6,"Breach,Killjoy,Omen,Neon,Fade","Raze,Killjoy,Viper,Omen,Fade"
Icebox,BC SWELL,Crest Gaming ZST,13,9,5,5,4,8,"Sova,Killjoy,Viper,Jett,Gekko","Killjoy,Viper,Jett,KAY/O,Clove"
Sunset,BC SWELL,Crest Gaming ZST,9,13,4,6,7,5,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Raze,Cypher,Omen,Jett"
Icebox,Asterisk (IN),Mogo eSports,9,13,8,4,9,1,"Sova,Killjoy,Viper,Neon,Gekko","Sova,Killjoy,Viper,Jett,Gekko"
Abyss,Asterisk (IN),Mogo eSports,13,10,7,5,5,6,"Breach,Raze,Cypher,Astra,Gekko","Cypher,Sova,Jett,Astra,KAY/O"
Ascent,Asterisk (IN),Mogo eSports,13,15,5,9,6,8,"Breach,Sova,Omen,Jett","Cypher,Sova,Omen,Jett,Iso"
Icebox,Dupg Esports,Orangutan,4,13,2,3,10,2,"Sova,Killjoy,Viper,Jett,KAY/O","Sova,Killjoy,Viper,Jett,Gekko"
Ascent,Crest Gaming ZST,IGZIST,13,6,8,4,2,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Dupg Esports,Orangutan,6,13,3,9,4,3,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Yoru,Deadlock"
Lotus,Crest Gaming ZST,IGZIST,13,7,8,4,3,5,"Raze,Killjoy,Viper,Omen,Fade","Raze,Cypher,Omen,Astra,Fade"
Sunset,Crest Gaming ZST,IGZIST,7,13,7,5,8,0,"Breach,Raze,Cypher,Omen,Jett","Cypher,Sova,Omen,KAY/O,Neon"
Lotus,NOEZ FOXX,BC SWELL,5,13,1,11,2,4,"Breach,Cypher,Omen,Neon,Fade","Breach,Killjoy,Omen,Neon,Fade"
Haven,NOEZ FOXX,BC SWELL,16,18,9,8,10,7,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Sunset,Medal Esports,Reckoning Esports,5,13,2,4,9,3,"Breach,Raze,Cypher,Sova,Omen","Breach,Cypher,Sova,Omen,Neon"
Ascent,Medal Esports,Reckoning Esports,13,4,1,4,0,12,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Haven,Medal Esports,Reckoning Esports,10,13,7,5,8,3,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Haven,REJECT,Crest Gaming ZST,26,28,8,19,9,18,"Breach,Cypher,Sova,Omen,Neon","Cypher,Viper,Skye,Astra,Neon"
Lotus,True Rippers,Niory Esports,9,13,2,10,3,7,"Breach,Raze,Killjoy,Omen,Gekko","Breach,Sova,Killjoy,Omen,Neon"
Bind,True Rippers,Niory Esports,8,13,1,8,5,7,"Raze,Omen,Skye,Gekko,Clove","Raze,Viper,Brimstone,Skye,Fade"
Lotus,REJECT,Crest Gaming ZST,16,14,6,9,5,10,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Sunset,REJECT,Crest Gaming ZST,6,13,0,7,6,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Raze,Cypher,Omen,Jett"
Sunset,Murash Gaming,IGZIST,4,13,2,3,10,2,"Cypher,Sova,Sage,Omen,Yoru","Cypher,Sova,Omen,KAY/O,Neon"
Ascent,Murash Gaming,IGZIST,13,15,5,9,6,8,"Sova,Killjoy,Yoru,Astra","Sova,Killjoy,Omen,Jett,KAY/O"
Abyss,Sengoku Gaming,BC SWELL,10,13,4,7,6,6,"Cypher,Sova,Omen,Jett,Harbor","Cypher,Sova,Jett,Astra,KAY/O"
Haven,Sengoku Gaming,BC SWELL,9,13,3,9,4,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Ascent,FAV gaming,NOEZ FOXX,10,13,4,7,6,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,FAV gaming,NOEZ FOXX,10,13,4,7,6,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Ascent,sou proplayer lixo?,Team Leveling,14,12,5,8,4,9,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,G2 Gozen,GIANTX GC,13,7,6,2,5,7,"Breach,Cypher,Sova,Omen,Neon","Breach,Killjoy,Viper,Omen,Yoru"
Haven,sou proplayer lixo?,Team Leveling,13,6,6,1,5,7,"Breach,Sova,Killjoy,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Abyss,G2 Gozen,GIANTX GC,8,13,7,5,8,1,"Sova,Killjoy,Yoru,Astra,Harbor","Cypher,Sova,Omen,Jett,KAY/O"
Icebox,sou proplayer lixo?,Team Leveling,13,10,6,5,5,7,"Sova,Killjoy,Viper,Jett,Iso","Sova,Killjoy,Viper,Jett,Iso"
Sunset,G2 Gozen,GIANTX GC,13,8,5,4,4,8,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Ascent,Reckoning Esports,Mogo eSports,11,13,9,3,10,2,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,Iso"
Bind,Reckoning Esports,Mogo eSports,6,13,5,7,6,1,"Raze,Cypher,Brimstone,Skye,Gekko","Raze,Cypher,Viper,Brimstone,Gekko"
Lotus,G2 Gozen,GIANTX GC,13,10,7,5,5,6,"Raze,Cypher,Omen,Fade,Deadlock","Breach,Raze,Sova,Omen,Chamber"
Lotus,Orangutan,Niory Esports,13,7,5,3,4,8,"Cypher,Sage,Omen,Fade,Deadlock","Breach,Sova,Killjoy,Omen,Neon"
Icebox,Orangutan,Niory Esports,13,11,6,6,5,7,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Jett,Iso"
Haven,Xipto Esports,ZETA DIVISION GC,13,5,10,2,3,3,"Killjoy,Viper,Omen,Jett,Skye","Breach,Cypher,Sova,Omen,Neon"
Icebox,Xipto Esports,ZETA DIVISION GC,13,2,3,0,2,10,"Killjoy,Viper,Jett,KAY/O,Gekko","Sova,Killjoy,Viper,Jett,KAY/O"
Sunset,Xipto Esports,ZETA DIVISION GC,13,8,6,6,2,7,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Raze,Cypher,Sova,Omen"
Haven,Shopify Rebellion,oomfies,13,10,8,4,6,5,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Viper,Phoenix,Harbor"
Ascent,Shopify Rebellion,oomfies,13,6,6,1,5,7,"Cypher,Sova,Omen,Yoru,Deadlock","Cypher,Sova,Jett,Deadlock,Clove"
Sunset,Skout Esports,Cobweb eSports,13,7,7,1,6,6,"Cypher,Sova,Reyna,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Lotus,oomfies,Teddy Tactics,13,5,6,0,5,7,"Raze,Cypher,Fade,Deadlock,Clove","Breach,Raze,Killjoy,Astra,Fade"
Icebox,Shopify Rebellion,Refrag,13,2,3,0,2,10,"Killjoy,Viper,Reyna,KAY/O,Gekko","Sova,Killjoy,Viper,Jett,Clove"
Lotus,Skout Esports,Cobweb eSports,2,13,2,10,3,0,"Breach,Raze,Killjoy,Omen,Neon","Breach,Killjoy,Viper,Omen,Neon"
Bind,Shopify Rebellion,Refrag,13,4,3,2,2,10,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Viper,Brimstone,Gekko,Iso"
Haven,oomfies,Teddy Tactics,13,10,6,5,5,7,"Cypher,Sova,Viper,Phoenix,Harbor","Breach,Cypher,Sova,Jett,Astra"
Ascent,Skout Esports,Cobweb eSports,13,11,9,3,8,4,"Cypher,Sova,Phoenix,Omen,Jett","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Team Focus,1000rr club,7,13,2,6,7,5,"Cypher,Sova,Phoenix,Omen,Jett","Cypher,Sova,Omen,Jett,Yoru"
Abyss,TEAM VELAXIS,Tani Susano,10,13,7,5,8,3,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Jett,Astra,KAY/O"
Abyss,1000rr club,Genesis eSports,13,10,8,4,6,5,"Cypher,Sova,Jett,Yoru,Astra","Breach,Cypher,Sova,Omen,Jett"
Ascent,TEAM VELAXIS,SZK Academy,13,5,4,2,3,9,"Breach,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Pearl,Tani Susano,Team Orion,13,11,5,7,4,8,"Killjoy,Astra,KAY/O,Neon,Fade","Killjoy,Reyna,Jett,Astra,KAY/O"
Ascent,bazinga esports,DSYRE Academy,9,13,3,9,4,6,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Yoru,Deadlock"
Ascent,Dimonis,CryZen,11,13,2,10,3,9,"Cypher,Sova,Reyna,Omen,Neon","Breach,Omen,Neon,Fade,Deadlock"
Ascent,Team Focus,Universae,13,11,5,7,4,8,"Cypher,Sova,Phoenix,Omen,Jett","Breach,Killjoy,Omen,Jett,Fade"
Bind,Vila das Flores,Team Leveling,4,13,2,3,10,2,"Raze,Cypher,Brimstone,Skye,Deadlock","Raze,Viper,Brimstone,Skye,Gekko"
Bind,AMBYS Team,Genesis eSports,8,13,4,5,8,4,"Raze,Cypher,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Skye,Gekko"
Split,SZK Academy,NGS ,13,4,11,1,3,2,"Breach,Raze,Cypher,Skye,Astra","Raze,Cypher,Omen,Skye"
Abyss,Tani Susano,Tani Amaterasu,13,3,9,3,0,4,"Cypher,Sova,Jett,Astra,KAY/O","Cypher,Sova,Omen,KAY/O,Neon"
Abyss,Arco de Jason Staham,TEAM VELAXIS,5,13,2,4,9,3,"Breach,Sova,Jett,Astra,Deadlock","Breach,Cypher,Sova,Omen,Jett"
Sunset,Universae,Waist EC,13,2,2,1,1,11,"Breach,Raze,Cypher,Omen,Gekko","Breach,Cypher,Sova,Omen,Neon"
Abyss,El Barco Esports,1000rr club,7,13,5,3,10,2,"Cypher,Sova,Jett,Astra,KAY/O","Cypher,Sova,Jett,Yoru,Astra"
Haven,Vila das Flores,Team Leveling,14,16,6,9,7,8,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Ascent,Linares eSports,Team Focus,11,13,3,9,4,8,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Phoenix,Omen,Jett"
Bind,Tani Susano,Avoid Esports,13,9,8,2,7,5,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Brimstone,Reyna,Skye,Harbor"
Sunset,Monta Club Ace,Waist EC,2,13,0,3,10,2,"Breach,Cypher,Omen,Jett,Gekko","Breach,Cypher,Sova,Omen,Neon"
Sunset,El Pueblo,NGS ,11,13,9,3,10,2,"Breach,Raze,Cypher,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Ascent,1000rr club,Burrote Seco,13,5,5,1,4,8,"Cypher,Sova,Reyna,Omen,Yoru","Sova,Killjoy,Phoenix,Omen,Jett"
Ascent,GMBLERS Esports,DSYRE Academy,13,10,8,4,6,5,"Raze,Killjoy,Phoenix,Omen,Jett","Cypher,Sova,Omen,Yoru,Deadlock"
Ascent,The giornalisti,Dimonis,4,13,2,10,3,2,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Reyna,Omen,Neon,Deadlock"
Haven,SPH WASHED,Tani Amaterasu,6,13,1,6,7,5,"Breach,Killjoy,Reyna,Jett,Clove","Breach,Sova,Killjoy,Omen,Jett"
Bind,Arco de Jason Staham,Tani Tsukuyomi,13,10,6,6,4,7,"Raze,Brimstone,Skye,Chamber,Gekko","Omen,Skye,Yoru,Fade,Clove"
Abyss,CDC Valorant,Genesis eSports,10,13,4,7,6,6,"Cypher,Sova,Jett,Astra,Gekko","Breach,Cypher,Sova,Omen,Jett"
Ascent,El Barco Esports,Odyssey Gaming,13,1,2,0,1,11,"Breach,Sova,Killjoy,Jett,Astra","Cypher,Sova,Omen,Jett,KAY/O"
Ascent,nox gaming,SZK Academy,7,13,1,7,6,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,ADCeuta esports,Team Orion,12,14,8,5,9,4,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,AGMET3,Team Orion,12,14,8,5,9,4,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Universae,Locked Esports,13,6,8,4,2,5,"Killjoy,Viper,Omen,Jett,Skye","Breach,Cypher,Sova,Astra,Neon"
Sunset,Linares eSports,Las Palmas Unity,13,4,5,0,4,8,"Breach,Cypher,Sova,Omen,Neon","Cypher,Omen,KAY/O,Neon,Gekko"
Bind,AMBYS Team,TLS eSports,13,9,5,5,4,8,"Raze,Cypher,Brimstone,Fade,Gekko","Raze,Cypher,Fade,Gekko,Clove"
Icebox,REVOADA,sou proplayer lixo?,8,13,5,4,9,3,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Jett,Iso"
Split,Essence,Avoid Esports,9,13,3,7,6,6,"Raze,Viper,Jett,Skye,Astra","Raze,Cypher,Omen,Jett,Skye"
Haven,Tani Amaterasu,SC (Spain),13,1,2,0,1,11,"Breach,Sova,Killjoy,Omen,Jett","Breach,Brimstone,Sage,Jett,Chamber"
Bind,1000rr club,TzManiacs,14,12,4,9,3,10,"Raze,Cypher,Brimstone,Reyna,Fade","Raze,Viper,Omen,Skye,Fade"
Ascent,Golden Monkeys,Waist EC,13,15,5,9,6,8,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,God eSports,AMBYS Team,1,13,0,2,11,1,"Breach,Cypher,Omen,Neon,Gekko","Cypher,Skye,Neon,Iso,Clove"
Ascent,REVOADA,sou proplayer lixo?,5,13,5,7,6,0,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Abyss,Zenturions,Tani Susano,5,13,3,9,4,2,"Cypher,Sova,Jett,Astra,KAY/O","Cypher,Sova,Jett,Astra,KAY/O"
Abyss,CDC Valorant,Guinea Pink Silkie,13,5,4,2,3,9,"Cypher,Sova,Jett,Astra,Gekko","Breach,Cypher,Jett,Astra,Gekko"
Bind,Mighty Meerkats,SPH WASHED,9,13,7,5,8,2,"Raze,Viper,Brimstone,Skye,Gekko","Breach,Raze,Cypher,Reyna,Clove"
Ascent,NGS ,Nick Hers,13,9,8,2,7,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,Universae,vortex esports,13,5,5,1,4,8,"Breach,Raze,Cypher,Omen,Gekko","Breach,Cypher,Sova,Omen,Neon"
